"id","date","description","amount","balance","messageDate","locationId","locationName","originalAmount","discountAmount"
"649efc5a409e4a7e2bc0d493","Jun 30th 2023, 09:31:34 PM","SMS, ref: VgTBvBXfsX2djcPYXxtx",-0.01422,"17.833525","Jun 30th 2023, 09:31:30 PM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649efc59cc406dee72abd794","Jun 30th 2023, 09:31:34 PM","SMS, ref: Qbr5rnrMKnub94qBfRQ6",-0.01422,"17.847745","Jun 30th 2023, 09:31:28 PM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649efc53b99e4b33bef57373","Jun 30th 2023, 09:31:25 PM","SMS, ref: nk4KR9WUG3MA6iXJCI1t",-0.00711,"17.861965","Jun 30th 2023, 09:31:23 PM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649efc52cc406dfd09abd717","Jun 30th 2023, 09:31:25 PM","SMS, ref: IMKoHJiyFOUKlZ4NNjEX",-0.01422,"17.869075","Jun 30th 2023, 09:31:22 PM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649efc503e2e8c33624783e3","Jun 30th 2023, 09:31:25 PM","SMS, ref: 7tU3n3lDCXs0r6GPITO8",-0.01422,"17.883295","Jun 30th 2023, 09:31:19 PM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649efc48b159f3cf5dfe0793","Jun 30th 2023, 09:31:17 PM","SMS, ref: 4MczpjZ2X5mZIGYqBCZB",-0.01422,"17.897515","Jun 30th 2023, 09:31:12 PM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649efc3a3e2e8c23994781d8","Jun 30th 2023, 09:31:03 PM","SMS, ref: PqJHMcf51sMm4ad8Kwsr",-0.01422,"17.911735","Jun 30th 2023, 09:30:57 PM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649efc09f19f838bde3d9c62","Jun 30th 2023, 09:30:12 PM","SMS, ref: 1uZUyyXHSKwNoFEfX5P6",-0.01422,"17.925955","Jun 30th 2023, 09:30:09 PM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649efc07f19f83cff13d9c3f","Jun 30th 2023, 09:30:12 PM","SMS, ref: ZITM2vCm7z5hZz2xMNrT",-0.01422,"17.940175","Jun 30th 2023, 09:30:07 PM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649ed3adb99e4b8295f393cd","Jun 30th 2023, 06:38:02 PM","SMS, ref: WDf1U8CmxragR34ouHQI",-0.01422,"17.954395","Jun 30th 2023, 06:37:57 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0158,0.00158
"649ed3594eaa945d88080145","Jun 30th 2023, 06:36:38 PM","SMS, ref: wjBZcxd7fuW1zmJrkqLu",-0.00711,"17.968615","Jun 30th 2023, 06:36:32 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"649ed33133b5142435c325a8","Jun 30th 2023, 06:35:55 PM","SMS, ref: GEPV3dwRLKFE8VQfLfrJ",-0.00711,"17.975725","Jun 30th 2023, 06:35:52 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"649ed32ee55207f2f205f4de","Jun 30th 2023, 06:35:55 PM","SMS, ref: SxJiaJ0WbpCbGdLWRSmx",-0.01422,"17.982835","Jun 30th 2023, 06:35:50 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0158,0.00158
"649ed32eae4202e818229496","Jun 30th 2023, 06:35:55 PM","SMS, ref: bJE68JC7buYLffJHhEcD",-0.00711,"17.997055","Jun 30th 2023, 06:35:49 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"649ed3284a58ef7cf09c54d1","Jun 30th 2023, 06:35:49 PM","SMS, ref: NjXM68zc4wua9APqQ33z",-0.00711,"18.004165","Jun 30th 2023, 06:35:43 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"649ed323b99e4b967bf38cba","Jun 30th 2023, 06:35:39 PM","SMS, ref: j1G8RxhjQpUlPmSFwmAN",-0.00711,"18.011275","Jun 30th 2023, 06:35:38 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"649ed322c5aae180ad4694e7","Jun 30th 2023, 06:35:39 PM","SMS, ref: ts3nvlzQMRo5ogL2nQtl",-0.00711,"18.018385","Jun 30th 2023, 06:35:37 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0079,0.00079
"649ed31e40fc355ad34bc090","Jun 30th 2023, 06:35:39 PM","SMS, ref: FzUNfQTkjITbtnhawJjC",-0.01422,"18.025495","Jun 30th 2023, 06:35:33 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0158,0.00158
"649ed303b99e4b78e4f38a3f","Jun 30th 2023, 06:35:10 PM","SMS, ref: jv782EFXKirmvx5wqnIn",-0.01422,"18.039715","Jun 30th 2023, 06:35:06 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0158,0.00158
"649ed30100aca56382f4e2c3","Jun 30th 2023, 06:35:10 PM","SMS, ref: jjQOq5hZQe3ArsZAKOb6",-0.01422,"18.053935","Jun 30th 2023, 06:35:04 PM","NWLQRF1GGDulzba3hnCP","Community Baptist Church ",0.0158,0.00158
"649ec4c03b60639f82f99230","Jun 30th 2023, 06:35:10 PM","EMAIL Description, ref: jRtRleC5mDViqYqlqYux",-0.000675,"18.068155","Jun 30th 2023, 05:33:30 PM","O9f0bfIS8vUjYiw25c3y","Eternal Life Baptist Church",-0.000675,0
"649ec49742d02b52841812db","Jun 30th 2023, 05:33:40 PM","SMS, ref: RIy8UCcchM2pKwVNgJHf",-0.00711,"18.068830","Jun 30th 2023, 05:33:35 PM","O9f0bfIS8vUjYiw25c3y","Eternal Life Baptist Church",0.0079,0.00079
"649eb1f6409e4a16d5bda137","Jun 30th 2023, 05:33:40 PM","SMS-MESSAGES-CARRIERFEES (100)",-0.6935,"18.075940","-","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",-0.6935,0
"649ead2d47fdc965286314b0","Jun 30th 2023, 03:53:41 PM","Auto recharge for wallet",10,"18.769440","-",,,10,0
"649ead23685a131ba30480a8","Jun 30th 2023, 03:53:39 PM","A2P-REGISTRATION-FEES (1)",-1.575,"8.769440","-","uBrwnxO2rHL4EMoBxVze","#1 Facebook Camaign",-1.575,0
"649e945b7ab7b392c5f06168","Jun 30th 2023, 02:07:47 PM","Auto recharge for wallet",10,"10.344440","-",,,10,0
"649e920f409e4a4860bc60e6","Jun 30th 2023, 02:07:46 PM","A2P-REGISTRATION-FEES (1)",-15.75,"0.344440","-","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-15.75,0
"649e9208409e4a4306bc607b","Jun 30th 2023, 02:07:46 PM","SMS-MESSAGES-CARRIERFEES (9)",-0.045,"16.094440","-","x7nLyDSHiewYRtwYlX0h","GM Baptist Outreach",-0.045,0
"649e7dbd99085a00bcf59a8f","Jun 30th 2023, 12:31:26 PM","Monthly charge of (765) 722-2882 for June 2023",-1.035,"16.139440","-","Ma1BiONQCWAvr0oJ2aRh","First Baptist Church of Elwood",1.15,0.115
"649e77b0058d20a38d14914e","Jun 30th 2023, 12:05:33 PM","SMS, ref: Jk4MM4n0ns6tBDfKU7wq",-0.00711,"17.174440","Jun 30th 2023, 12:05:28 PM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e73b7058d201db4148082","Jun 30th 2023, 11:48:36 AM","SMS, ref: WsVWs4uIGcRjf1tHphQi",-0.00711,"17.181550","Jun 30th 2023, 11:45:39 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e730b13883bedc9dbd3f8","Jun 30th 2023, 11:45:44 AM","SMS, ref: 8pfePASFWxelLtmuAaYu",-0.01422,"17.188660","Jun 30th 2023, 11:45:38 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e72de058d20a402147d57","Jun 30th 2023, 11:45:00 AM","SMS, ref: faZO7IC5deI18Pvr38jB",-0.01422,"17.202880","Jun 30th 2023, 11:43:35 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e372499085a15baf557ed","Jun 30th 2023, 07:30:09 AM","SMS, ref: PzprkR7kAgbm7BY3XbU3",-0.00711,"17.217100","Jun 30th 2023, 07:29:55 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e36935bb9ee76f330dc1f","Jun 30th 2023, 07:27:44 AM","SMS, ref: H8pwzojAq18EhgBaMW9f",-0.00711,"17.224210","Jun 30th 2023, 07:27:38 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e30e2b3fe9d12921fa417","Jun 30th 2023, 07:03:27 AM","SMS, ref: HZR1he9zWVfcIJjFDPOh",-0.00711,"17.231320","Jun 30th 2023, 07:03:22 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e305db3fe9d606e1f9f85","Jun 30th 2023, 07:01:14 AM","SMS, ref: MMlNrL23Ffc3j8JDah2V",-0.00711,"17.238430","Jun 30th 2023, 07:01:08 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e245f3b0e5aa2c14d0b88","Jun 30th 2023, 06:10:04 AM","SMS, ref: A3xQ5VFuQ8Q8bp5uqSPf",-0.00711,"17.245540","Jun 30th 2023, 06:09:59 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e24426e189143397d48b8","Jun 30th 2023, 06:09:35 AM","SMS, ref: zxrHu42QK2ZzCKesOMgT",-0.00711,"17.252650","Jun 30th 2023, 06:09:29 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e21ddf4e41916c8ba34f9","Jun 30th 2023, 05:59:19 AM","SMS, ref: J4g8RhE8jLHjg20xEy3v",-0.01422,"17.259760","Jun 30th 2023, 05:59:17 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e21dada0e2952c7799fa3","Jun 30th 2023, 05:59:19 AM","SMS, ref: l1qqVVnxchAeNZIDiwGP",-0.01422,"17.273980","Jun 30th 2023, 05:59:14 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e21d54f058c14dc424046","Jun 30th 2023, 05:59:14 AM","SMS, ref: g941NYmqGK3HvpnjPXsg",-0.01422,"17.288200","Jun 30th 2023, 05:59:07 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e21d0fb4721102e83b353","Jun 30th 2023, 05:59:06 AM","SMS, ref: ub4KzXmPoh60MExwPIJk",-0.01422,"17.302420","Jun 30th 2023, 05:58:39 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e21cdfb47213cc983b345","Jun 30th 2023, 05:59:06 AM","SMS, ref: 7xyXkvUBvmZBzwWGAsRT",-0.01422,"17.316640","Jun 30th 2023, 05:59:01 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e21c94f058c3451423fb3","Jun 30th 2023, 05:58:59 AM","SMS, ref: KlzGebkrgW09DbYKt8do",-0.01422,"17.330860","Jun 30th 2023, 05:58:57 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e21c65bb9ee57bb3020d8","Jun 30th 2023, 05:58:59 AM","SMS, ref: CFauwiSdEk5G5REw6ASS",-0.01422,"17.345080","Jun 30th 2023, 05:58:54 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e21beb3fe9d4bad1f20f2","Jun 30th 2023, 05:58:47 AM","SMS, ref: x0zzK8xbqQpDZ9fK0mI7",-0.01422,"17.359300","Jun 30th 2023, 05:58:46 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e21bada0e296b41799e12","Jun 30th 2023, 05:58:47 AM","SMS, ref: jD4hnrJmXNOQZEcf8VAd",-0.01422,"17.373520","Jun 30th 2023, 05:58:42 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e21a8da0e292dcd799d81","Jun 30th 2023, 05:58:29 AM","SMS, ref: t8MVuELVIGIXHlGzC3hg",-0.01422,"17.387740","Jun 30th 2023, 05:58:23 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e21a35bb9ee3640301fa9","Jun 30th 2023, 05:58:24 AM","SMS, ref: XO5mtzHFp29bynXgyhbB",-0.01422,"17.401960","Jun 30th 2023, 05:58:19 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e219fda0e299602799d1d","Jun 30th 2023, 05:58:17 AM","SMS, ref: ssqmzvrIozca6v8C0hKj",-0.01422,"17.416180","Jun 30th 2023, 05:58:15 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e219f33b5146296bf67d8","Jun 30th 2023, 05:58:17 AM","SMS, ref: IJuWMNrKCuZ0sjzSP18c",-0.01422,"17.430400","Jun 30th 2023, 05:57:49 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e219c33b51470d4bf6795","Jun 30th 2023, 05:58:17 AM","SMS, ref: MsNbpw5xXyyd3Te7X0W7",-0.01422,"17.444620","Jun 30th 2023, 05:58:12 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e2189b3fe9d39081f1f50","Jun 30th 2023, 05:57:58 AM","SMS, ref: tzIqZRxtJz1Z8nJYqVoP",-0.01422,"17.458840","Jun 30th 2023, 05:57:53 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e217fda0e297f10799bdf","Jun 30th 2023, 05:57:45 AM","SMS, ref: egPtNP2iQzNlaGaFIn75",-0.01422,"17.473060","Jun 30th 2023, 05:57:43 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e217ce481626fb0766bcb","Jun 30th 2023, 05:57:45 AM","SMS, ref: Fzlr0lGCNjrqTFfegV9r",-0.01422,"17.487280","Jun 30th 2023, 05:57:40 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e216eb3fe9d90c61f1e72","Jun 30th 2023, 05:57:28 AM","SMS, ref: 7QwMbjFhwPiKeR0hTIX6",-0.01422,"17.501500","Jun 30th 2023, 05:57:26 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e216b6e1891db707d2cc2","Jun 30th 2023, 05:57:28 AM","SMS, ref: c7Wtzoh6rMB2rGOQIbc4",-0.01422,"17.515720","Jun 30th 2023, 05:57:23 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e21664f058c2eeb423c4a","Jun 30th 2023, 05:57:23 AM","SMS, ref: qTUz2w71dLap1bv3gOmH",-0.01422,"17.529940","Jun 30th 2023, 05:57:18 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e2160b3fe9d94911f1dde","Jun 30th 2023, 05:57:14 AM","SMS, ref: foZHZ8lwLCEA0JjFpeOX",-0.01422,"17.544160","Jun 30th 2023, 05:57:12 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e215d3b0e5ae2f24ceaa4","Jun 30th 2023, 05:57:14 AM","SMS, ref: 7iglZrYkIg4lC9p3hqNu",-0.01422,"17.558380","Jun 30th 2023, 05:57:08 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e21586e18917efc7d2c16","Jun 30th 2023, 05:57:08 AM","SMS, ref: DTkrQ0cy6Zd2myoddw5U",-0.01422,"17.572600","Jun 30th 2023, 05:57:04 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e2156b3fe9d5f951f1d4c","Jun 30th 2023, 05:57:08 AM","SMS, ref: Gy1idWcQcuqPOvBKU1Sn",-0.01422,"17.586820","Jun 30th 2023, 05:55:41 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e21476e189139987d2ba1","Jun 30th 2023, 05:56:52 AM","SMS, ref: WXba2n3P90fM3b1oTAgr",-0.01422,"17.601040","Jun 30th 2023, 05:56:47 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e21426e189174107d2b67","Jun 30th 2023, 05:56:43 AM","SMS, ref: ZMUzKSVkbhVzhlu8NEsG",-0.01422,"17.615260","Jun 30th 2023, 05:56:42 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e213ef4e4196617ba2f71","Jun 30th 2023, 05:56:43 AM","SMS, ref: sptjBdj4LiXRkQ3pi9mx",-0.01422,"17.629480","Jun 30th 2023, 05:56:38 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e21226e189135ff7d2a28","Jun 30th 2023, 05:56:15 AM","SMS, ref: T5u03Z5O30lNeaXqUN8f",-0.01422,"17.643700","Jun 30th 2023, 05:56:10 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e210b4f058cf9f142385c","Jun 30th 2023, 05:55:52 AM","SMS, ref: lPwz7tbBzDDJJ8Dp7j5W",-0.01422,"17.657920","Jun 30th 2023, 05:55:47 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e20baf4e4198cedba29a6","Jun 30th 2023, 05:54:31 AM","SMS, ref: s5kqtWgBBQRI61lwrtWj",-0.01422,"17.672140","Jun 30th 2023, 05:54:26 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e20ad40e1df45059d9592","Jun 30th 2023, 05:54:18 AM","SMS, ref: bs74XXtSNWBxeAmsY84M",-0.01422,"17.686360","Jun 30th 2023, 05:54:13 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0158,0.00158
"649e1ff0c4a50f14fc4532b4","Jun 30th 2023, 05:51:09 AM","SMS, ref: 6Ybze389mdCubb9fjjmm",-0.00711,"17.700580","Jun 30th 2023, 05:49:46 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1fbf5bb9ee8dba300c15","Jun 30th 2023, 05:50:20 AM","SMS, ref: OULg2jIHi2uvtSF82orw",-0.00711,"17.707690","Jun 30th 2023, 05:50:15 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1f588cca8c22a379d6dc","Jun 30th 2023, 05:48:33 AM","SMS, ref: rBbWHPwQnW7TUZPqpRay",-0.00711,"17.714800","Jun 30th 2023, 05:48:32 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1f54f4e4191cefba1d09","Jun 30th 2023, 05:48:33 AM","SMS, ref: Jvgw0pDU6l0QyZwD56XC",-0.00711,"17.721910","Jun 30th 2023, 05:48:27 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1d80b3fe9def0a1ef63f","Jun 30th 2023, 05:40:45 AM","SMS, ref: 4uJ6iNS4h0xVesdtaCoJ",-0.00711,"17.729020","Jun 30th 2023, 05:40:40 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1d6333b5143543bf4fe5","Jun 30th 2023, 05:40:16 AM","SMS, ref: DY9AJj1nFBWQFcO1Yakm",-0.00711,"17.736130","Jun 30th 2023, 05:40:11 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1d3a4f058c3097420f96","Jun 30th 2023, 05:39:35 AM","SMS, ref: XBG48oVNSSXf5cSijZk0",-0.00711,"17.743240","Jun 30th 2023, 05:38:05 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1cf0f4e4191c34ba043c","Jun 30th 2023, 05:38:21 AM","SMS, ref: A1FS1or9an7yxDC80cKL",-0.00711,"17.750350","Jun 30th 2023, 05:38:16 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1ce5b3fe9d6a801ef016","Jun 30th 2023, 05:38:09 AM","SMS, ref: rQKTHHNa6gCaCIIBqYRw",-0.00711,"17.757460","Jun 30th 2023, 05:38:04 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1ce4b3fe9d4ff21ef00f","Jun 30th 2023, 05:38:09 AM","SMS, ref: rnTgbqC2chSYmR9esYF7",-0.00711,"17.764570","Jun 30th 2023, 05:36:49 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1cc76e189106437cfe41","Jun 30th 2023, 05:37:40 AM","SMS, ref: dBINjGNJBXjn2ocGJaVV",-0.00711,"17.771680","Jun 30th 2023, 05:37:35 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1cc24f058c244e420c1a","Jun 30th 2023, 05:37:35 AM","SMS, ref: lRFfqOnuuKDM1Y3Xw13w",-0.00711,"17.778790","Jun 30th 2023, 05:37:30 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1cbdf4e419d312ba0327","Jun 30th 2023, 05:37:27 AM","SMS, ref: vwbFpEmFl3S6qAOHgmZy",-0.01,"17.785900","Jun 30th 2023, 05:37:25 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",-0.01,0
"649e1cbae881d8bbb7b0434d","Jun 30th 2023, 05:37:27 AM","SMS, ref: qGxxqpqiJnPqmTy3w212",-0.00711,"17.795900","Jun 30th 2023, 05:37:21 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1cb24f058c0b31420bd8","Jun 30th 2023, 05:37:19 AM","SMS, ref: 2pojv928j5h0B2NZz0Yw",-0.00711,"17.803010","Jun 30th 2023, 05:37:14 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1ca8e374d83d0db2144c","Jun 30th 2023, 05:37:09 AM","SMS, ref: aOLJYNOVwtHDgesnVymq",-0.00711,"17.810120","Jun 30th 2023, 05:37:03 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1ca8053bcef70dc26dda","Jun 30th 2023, 05:37:09 AM","SMS, ref: rtU2RPfvg3KwU96Kswoq",-0.00711,"17.817230","Jun 30th 2023, 05:37:03 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1ca2fa556f25f4ebbd50","Jun 30th 2023, 05:37:03 AM","SMS, ref: tMaEGDD5iNMKYXXTSybS",-0.00711,"17.824340","Jun 30th 2023, 05:36:58 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1c93e374d8f234b21409","Jun 30th 2023, 05:36:48 AM","SMS, ref: 1HZi411gTIrkavcyzWQG",-0.00711,"17.831450","Jun 30th 2023, 05:36:43 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1c8e6559a44c1a010df5","Jun 30th 2023, 05:36:39 AM","SMS, ref: HQbnzZJLutyHYoCcaeQU",-0.00711,"17.838560","Jun 30th 2023, 05:36:38 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1c8b4f058c0f99420b0f","Jun 30th 2023, 05:36:39 AM","SMS, ref: PKdNjifmo7rHBnCVpkbc",-0.00711,"17.845670","Jun 30th 2023, 05:36:35 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1c84e374d811fdb213ab","Jun 30th 2023, 05:36:34 AM","SMS, ref: zytzBkTt8kIxBSWP51Yj",-0.00711,"17.852780","Jun 30th 2023, 05:36:28 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1c7c4f058c5a53420abb","Jun 30th 2023, 05:36:25 AM","SMS, ref: stXbiXeRPF4y1MqSd544",-0.00711,"17.859890","Jun 30th 2023, 05:36:20 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1c756a92550c94dc27bd","Jun 30th 2023, 05:36:15 AM","SMS, ref: Nv48rZ4gYyS4vJd7j75t",-0.00711,"17.867000","Jun 30th 2023, 05:36:13 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1c715bb9eeaeab2feab7","Jun 30th 2023, 05:36:15 AM","SMS, ref: hbbLLLohlFtUnJPG6dRm",-0.00711,"17.874110","Jun 30th 2023, 05:36:07 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1c63e2dbe8895b815eb4","Jun 30th 2023, 05:36:00 AM","SMS, ref: Z7Bo4NS6kgoXr7UZF8zt",-0.00711,"17.881220","Jun 30th 2023, 05:35:55 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1c5940e1df3fed9d6c08","Jun 30th 2023, 05:35:50 AM","SMS, ref: A3A2e18FFwLKExwHGd2M",-0.00711,"17.888330","Jun 30th 2023, 05:35:45 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e1bcbb3fe9d3c451ee9e0","Jun 30th 2023, 05:33:28 AM","SMS, ref: mFbosQoWNJ18vXskKPXV",-0.00711,"17.895440","Jun 30th 2023, 05:33:22 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e12344f058cdc9541a528","Jun 30th 2023, 04:52:33 AM","SMS, ref: tXKsmZqpPo5Ku7kAODMI",-0.00711,"17.902550","Jun 30th 2023, 04:52:28 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e121aed6c6bd7e4f89476","Jun 30th 2023, 04:52:07 AM","SMS, ref: B64BRDv7cxz1nyQwnK6k",-0.00711,"17.909660","Jun 30th 2023, 04:52:02 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e120c6e189199cd7c9a61","Jun 30th 2023, 04:51:53 AM","SMS, ref: HuUPFULSUPTDCJxhdLyb",-0.00711,"17.916770","Jun 30th 2023, 04:51:47 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e0fd499085a0038f4830d","Jun 30th 2023, 04:42:25 AM","CALL, ref: gwX81nB80dNpnN7LIqXe",-0.02,"17.923880","Jun 30th 2023, 04:40:51 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",-0.02,0
"649e0e696e1891b9e57c7814","Jun 30th 2023, 04:36:22 AM","SMS, ref: K8jeXLtIOgY3oewbQ9BG",-0.00711,"17.943880","Jun 30th 2023, 04:36:16 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
"649e0e46f4e4197af5b97ec9","Jun 30th 2023, 04:35:47 AM","SMS, ref: pezOFEpCB2htmcd1Ugsk",-0.00711,"17.950990","Jun 30th 2023, 04:35:42 AM","zGXo1HqbvDXwU3in2zpe","Vision Baptist Church",0.0079,0.00079
